2L	16648472
2L	16648549
2L	16648728
2L	16648759
2L	16648937
2L	16649104
2L	16649112
2L	16649191
2L	16649312
2L	16649316
2L	16650188
2L	16650313
2L	16650962
2L	16651217
2L	16651731
2L	16651842
2L	16652055
2L	16652436
2L	16652663
2L	16652948
2L	16653029
2L	16653345
2L	16653458
2L	16653880
2L	16653991
2L	16654089
2L	16654749
2L	16655050
2L	16655368
2L	16933030
2L	16933077
2L	16933552
2L	16933608
2L	16933811
2L	16934420
2L	16934504
2L	16934812
2L	16935413
2L	16935438
2L	16935845
2L	16935990
2L	16936195
2L	16936411
2L	16936569
2L	16936660
2L	16936728
2L	16936954
2L	16937033
2L	16937399
2L	16938259
2L	16938665
2L	16938794
2L	16939004
2L	16939629
2L	16939670
2L	16940177
2L	16940555
2L	16940596
2L	16940664
2L	16940936
2L	16941309
2L	16942277
2L	16942492
2L	16942773
2L	16942837
2L	16943007
2L	16943066
2L	16943520
2L	16943638
2L	16944114
2L	16944186
2L	16944327
2L	16945047
2L	16945407
2L	16945528
2L	16945707
2L	16945759
2L	16945804
2L	16945938
2L	16946335
2L	16946349
2L	16946706
2L	16946714
2L	16947076
2L	16947095
2L	16947443
2L	16947496
2L	16947509
2L	16947770
2L	16948356
2L	16948488
2L	16948509
2L	16948682
2L	16948805
2L	16948877
2L	16948940
2L	16948988
2L	16949041
2L	16949056
2L	16949427
2L	16949521
2L	16949707
2L	16949982
2L	16950246
2L	16950697
2L	16951559
2L	16951569
2L	16951653
2L	16952041
2L	16952383
2L	16952593
2L	16953045
2L	16953103
2L	16953227
2L	16953380
2L	16953610
2L	16953614
2L	16953682
2L	16953821
2L	16954138
2L	16954147
2L	16954544
2L	16954579
2L	16954996
2L	16955392
2L	16955621
2L	16955670
2L	16955928
2L	16956504
2L	16957061
2L	16957099
2L	16957165
2L	16957229
2L	16958443
2L	16958540
2L	16958792
2L	16958978
2L	16959043
2L	16959807
2L	16960103
2L	16960283
2L	16960544
2L	16960960
2L	16961164
2L	16961325
2L	16962455
2L	16962719
2L	16962972
2L	16963144
2L	16963216
2L	16963767
2L	16963884
2L	16963893
2L	16964282
2L	16964799
2L	16965052
2L	16965276
2L	16965447
2L	16965630
2L	16966185
2L	16966413
2L	16966933
2L	16966985
2L	16967652
2L	16968094
2L	16968352
2L	16968357
2L	16968770
2L	16968898
2L	16969315
2L	16969446
2L	16969870
2L	16969927
2L	16970006
2L	16970046
2L	16970110
2L	16970210
2L	16970329
2L	16970393
2L	16970619
2L	16971121
2L	16971386
2L	16971812
2L	16972167
2L	16972389
2L	16972438
2L	16972707
2L	16973157
2L	16973301
2L	16973518
2L	16973993
2L	16974369
2L	16974456
2L	16974650
2L	16974703
2R	10560407
2R	10560477
2R	10561275
2R	10561879
2R	10561953
2R	10561962
2R	10562165
2R	10562268
2R	10562319
2R	10562326
2R	10562482
2R	10562837
2R	10562848
2R	10562898
2R	10562932
2R	10563026
2R	10563342
2R	10563829
2R	10564200
2R	10564243
2R	10564368
2R	10564599
2R	10565155
2R	10565507
2R	10566085
2R	10566686
2R	10566804
2R	10567022
2R	10567383
2R	10567672
2R	10568498
2R	10568567
2R	10569912
2R	10570197
2R	10570508
2R	10570724
2R	10570971
2R	10571490
2R	10571649
2R	10571737
2R	10572691
2R	10573459
2R	10573694
2R	10573764
2R	10573901
2R	10574835
2R	10574866
2R	10575211
2R	10575343
2R	10575688
2R	10575724
2R	10575809
2R	10575914
2R	10576306
2R	10577060
2R	10577147
2R	10577730
2R	10577870
2R	10578023
2R	10578168
2R	10578468
2R	10578622
2R	10578728
2R	10579154
2R	10579615
2R	10579664
2R	10580343
2R	10580507
2R	10580594
2R	10580716
2R	10580718
2R	10581213
2R	10581377
2R	10582000
2R	10582162
2R	10582312
2R	10582662
2R	10582736
2R	10582756
2R	10583105
2R	10583116
2R	10583134
2R	10584035
2R	10584172
2R	10584657
2R	10584769
2R	10584811
2R	10585031
2R	10585093
2R	10585160
2R	10585244
2R	10586175
2R	10586817
2R	10587458
2R	10587511
2R	10587559
2R	10587572
2R	10587752
2R	10588419
2R	10588542
2R	10588574
2R	10589259
2R	10589576
2R	10589989
2R	10589999
2R	10590065
2R	10590331
2R	10591190
2R	10591392
2R	10591755
2R	10592029
2R	10592453
2R	10592961
2R	10593836
2R	10593851
2R	10594167
2R	10594289
2R	10594428
2R	10595258
2R	10595373
2R	10595532
2R	10596113
2R	10596262
2R	10596284
2R	10596298
2R	10596745
2R	10597065
2R	10597317
2R	10597442
2R	10600418
2R	10600935
2R	10601283
2R	10601528
2R	10601723
2R	10601979
2R	10602237
2R	10602322
2R	10602780
2R	10602926
2R	10660062
2R	10660196
2R	10660252
2R	10660964
2R	10661728
2R	10661933
2R	10662009
2R	10662702
2R	10662729
2R	10663907
2R	10664283
2R	10664644
2R	10665193
2R	10665367
2R	10665546
2R	10665912
2R	10666011
2R	10666088
2R	10666266
2R	10667021
2R	10667135
2R	10667179
2R	10667268
2R	10667352
2R	10667587
2R	10667849
2R	10668270
2R	10668688
2R	10669050
2R	10669115
2R	10669148
2R	10669490
2R	10669562
2R	10669742
2R	10669924
2R	10670125
2R	10670270
2R	10670844
2R	10671611
2R	10671635
2R	10671811
2R	10672066
2R	10672145
2R	10672397
2R	10672435
2R	10672523
2R	10672586
2R	10672669
2R	10672794
2R	10673836
2R	10673878
2R	10673886
2R	10673927
2R	10674880
2R	10675120
2R	10675531
2R	10675969
2R	10675994
2R	10676060
2R	10676108
2R	10677058
2R	10677131
2R	10678011
2R	10678147
2R	10678443
2R	10678833
2R	10679353
2R	10679442
2R	10680074
2R	10680356
2R	10680714
2R	10681844
2R	10682293
2R	10682300
2R	10683049
2R	10683127
2R	10683140
2R	10683816
2R	10684058
2R	10684288
2R	10684990
2R	10685529
2R	10685539
2R	10686153
2R	10686696
2R	10686772
2R	10686964
2R	10686999
2R	10687217
2R	10687734
2R	10687768
2R	10687996
2R	10688242
2R	10688343
2R	10688656
2R	10688950
2R	10689091
2R	10689274
2R	10690646
2R	10690778
2R	10690910
2R	10690945
2R	10691032
2R	10691053
2R	10691235
2R	10691653
2R	10691789
2R	10692093
2R	10692503
2R	10692532
2R	10692797
2R	10693368
2R	10694036
2R	10694371
2R	10694430
2R	10744068
2R	10744435
2R	10744442
2R	10744628
2R	10744632
2R	10744682
2R	10744923
2R	10745261
2R	10745268
2R	10745330
2R	10745414
2R	10745841
2R	10745890
2R	10745898
2R	10746206
2R	10746351
2R	10747233
2R	10747359
2R	10747442
2R	10747453
2R	10747585
2R	10747658
2R	10747951
2R	10748377
2R	10748455
2R	10749217
2R	10749557
2R	10749833
2R	10750297
2R	10750655
2R	10750779
2R	10750796
2R	10751201
2R	10751208
2R	10751590
2R	10751734
2R	10751890
2R	10752009
2R	10752136
2R	10752337
2R	10752655
2R	10753381
2R	10754414
2R	10754632
2R	10754705
2R	10754720
2R	10755180
2R	10755187
2R	10756216
2R	10756330
2R	10757158
2R	10757304
2R	10757799
2R	10757968
2R	10758399
2R	10759007
2R	10759067
2R	10759085
2R	10759332
2R	10759351
2R	10759388
2R	10759405
2R	10760021
2R	10760068
2R	10760472
2R	10760794
2R	10760907
2R	10760916
2R	10760960
2R	10760989
2R	10761193
2R	10761214
2R	10761782
2R	10761914
2R	10762991
2R	10763192
2R	10764294
2R	10764507
2R	10764611
2R	10764807
2R	10765147
2R	10765604
2R	10765807
2R	10766063
2R	10766141
2R	10766294
2R	10766414
2R	10766962
2R	10767334
2R	10768530
2R	10769664
2R	10769968
2R	10770243
2R	10770813
2R	10770816
2R	10771020
2R	10772181
2R	10772344
2R	10772360
2R	10772420
2R	10772474
2R	10772539
2R	10772657
2R	10772958
2R	10773632
2R	10774222
2R	10774354
2R	10774400
2R	10775091
2R	10775202
2R	10775368
2R	10775396
2R	10775413
2R	10775559
2R	10775566
2R	10775764
2R	10776052
2R	10776325
2R	10776563
2R	10776618
2R	10776817
2R	10776850
2R	10777022
2R	10777429
2R	10777762
2R	10777830
2R	10777947
2R	10778166
2R	10778289
2R	10778427
2R	10778462
2R	10778471
2R	10778706
2R	10778913
2R	10778992
2R	10779100
2R	10779385
2R	10779434
2R	10779449
2R	10779495
2R	10779547
2R	10779971
2R	10780118
2R	10780290
2R	10780358
2R	10780503
2R	10781126
2R	10781705
2R	10782455
2R	10782515
2R	10782534
2R	10782698
2R	10782889
2R	10782941
2R	10782970
2R	10783411
2R	10784146
2R	10784258
2R	10784373
2R	10784653
2R	10784819
2R	10784932
2R	10784957
2R	10784993
2R	10785022
2R	10785308
2R	10785403
2R	10785504
2R	10785518
2R	10785588
2R	10785978
2R	10786043
2R	10786162
2R	10786393
2R	10786696
2R	10786805
2R	10786988
2R	10787059
2R	10787438
2R	10787474
2R	10787578
2R	10787625
2R	10787930
2R	10787984
2R	10788201
2R	10788230
2R	10788290
2R	10788397
2R	10788638
2R	10788825
2R	10788863
2R	10789748
2R	10789812
2R	10790279
2R	10790444
2R	10790714
2R	10790725
2R	10791067
2R	10791401
2R	10791477
2R	10791728
2R	10791785
2R	10792406
2R	10794568
2R	10795068
2R	10795517
2R	10795574
2R	10795617
2R	10795618
2R	10796100
2R	10796147
2R	10796307
2R	10796346
2R	10796995
2R	10797130
2R	10797207
2R	10797621
2R	10797942
2R	10846141
2R	10846667
2R	10846685
2R	10846836
2R	10847581
2R	10847700
2R	10848373
2R	10849028
2R	10849304
2R	10849830
2R	10850148
2R	10850686
2R	10850852
2R	10850866
2R	10850941
2R	10851722
2R	10852168
2R	10852390
2R	10852752
2R	10853095
2R	10853220
2R	10853389
2R	10853475
2R	10853508
2R	10853639
2R	10853827
2R	10853864
2R	10854197
2R	10854364
2R	10854404
2R	10855140
2R	10855242
2R	10855316
2R	10855638
2R	10855662
2R	10855869
2R	10857027
2R	10857034
2R	10857450
2R	10857718
2R	10857806
2R	10857844
2R	10858380
2R	10858438
2R	10858586
2R	10858668
2R	10858802
2R	10859184
2R	10859322
2R	10859507
2R	10860231
2R	10860721
2R	10860910
2R	10862272
2R	10862326
2R	10862379
2R	10862623
2R	10862884
2R	10863495
2R	10863552
2R	10864012
2R	10864120
2R	10864149
2R	10864214
2R	10864718
2R	10865009
2R	10865016
2R	10865553
2R	10865891
2R	10865990
2R	10865998
2R	10866036
2R	10866428
2R	10866894
2R	10866911
2R	10867005
2R	10867163
2R	10867306
2R	10867536
2R	10867555
2R	10867719
2R	10868021
2R	10868180
2R	10868219
2R	10868293
2R	10868864
2R	10868908
2R	10868977
2R	10869117
2R	10869389
2R	10869917
2R	10869991
2R	10900247
2R	10900249
2R	10900485
2R	10900649
2R	10900923
2R	10900964
2R	10901053
2R	10901131
2R	10901402
2R	10901616
2R	10901994
2R	10902043
2R	10902267
2R	10902274
2R	10902283
2R	10902298
2R	10902715
2R	10902749
2R	10902940
2R	10903222
2R	10903228
2R	10903377
2R	10903709
2R	10904065
2R	10904245
2R	10904395
2R	10904702
2R	10905120
2R	10905370
2R	10905821
2R	10905832
2R	10906433
2R	10906494
2R	10906502
2R	10906788
2R	10907638
2R	10907994
2R	10908038
2R	10908048
2R	10908554
2R	10908894
2R	10909793
2R	10910693
2R	10910812
2R	10911117
2R	10911169
2R	10911599
2R	10911659
2R	10912095
2R	10912123
2R	10912619
2R	10912721
2R	10912894
2R	10913084
2R	10913173
2R	10913605
2R	10913607
2R	10913609
2R	10913926
2R	10914126
2R	10914362
2R	10914886
2R	10915441
2R	10915745
2R	10916456
2R	10916681
2R	10916722
2R	10916980
2R	10917090
2R	10917421
2R	10917537
2R	10917836
2R	10918389
2R	10918495
2R	10918525
2R	10918869
2R	10919164
2R	10919241
2R	10919435
2R	10919507
2R	10919661
2R	10919663
2R	10919768
2R	10919795
2R	10919805
2R	10920003
2R	10920088
2R	10920252
2R	10920335
2R	10920411
2R	10920678
2R	10920893
2R	10921188
2R	10921453
2R	10921499
2R	10921784
2R	10922138
2R	10922152
2R	10922162
2R	10922791
2R	10922844
2R	10922878
2R	10923244
2R	10923748
2R	10923910
2R	10924016
2R	10924029
2R	10924313
2R	10924468
2R	10924571
2R	10924712
2R	10924870
2R	10924893
2R	10925004
2R	10925044
2R	10925127
2R	10925326
2R	10925349
2R	10925484
2R	10925516
2R	10926714
2R	10926802
2R	10927396
2R	10927399
2R	10928131
2R	10928195
2R	10928263
2R	10928272
2R	10928954
2R	10929481
2R	10929575
2R	10930087
2R	10930223
2R	10930387
2R	10930634
2R	10930762
2R	10931047
2R	10931184
2R	10931250
2R	10931285
2R	10931414
2R	10931464
2R	10931658
2R	10931686
2R	10931828
2R	10931856
2R	10931885
2R	10932038
2R	10932320
2R	10932562
2R	10933312
2R	10933351
2R	10933790
2R	10933934
2R	10934285
2R	10934310
2R	10934834
2R	10935147
2R	10935311
2R	10935324
2R	10935394
2R	10935514
2R	10935815
2R	10935881
2R	10935898
2R	10936326
2R	10936660
2R	10936690
2R	10936925
2R	10937183
2R	10937228
2R	10937345
2R	10937518
2R	10937618
2R	10937816
2R	10937895
2R	10938130
2R	10938253
2R	10939838
2R	10940021
2R	10940117
2R	10940304
2R	10940425
2R	10940486
2R	10940542
2R	10941071
2R	10941535
2R	10941578
2R	10942009
2R	10942219
2R	10942267
2R	10942742
2R	10943166
2R	10943591
2R	10943666
2R	10943860
2R	10944300
2R	10944439
2R	10944953
2R	10945020
2R	10945068
2R	10945167
2R	10945291
2R	10945531
2R	10945610
2R	10945950
2R	10946257
2R	10946455
2R	10946923
2R	10947013
2R	10947035
2R	10947119
2R	10947563
2R	10947643
2R	10948490
2R	10948753
2R	10948820
2R	10949112
2R	10949742
2R	10950163
2R	10950281
2R	10950882
2R	10951383
2R	10952248
2R	10952455
2R	10952693
2R	10952950
2R	10953188
2R	10953719
2R	10953842
2R	10954819
2R	10955208
2R	10955441
2R	10955545
2R	10955563
2R	10955722
2R	10956048
2R	10956255
2R	10956461
2R	10956603
2R	10957387
2R	10957730
2R	10957933
2R	10958223
2R	10958321
2R	10958470
2R	10958563
2R	10958694
2R	10958777
2R	10958808
2R	10959256
2R	10959334
2R	10959542
2R	10959940
2R	10960496
2R	10960667
2R	10960859
2R	10960912
2R	10961339
2R	10961687
2R	10961692
2R	10961782
2R	10961908
2R	10961975
2R	10962045
2R	10962288
2R	10962430
2R	10962486
2R	10962759
2R	10962822
2R	10962872
2R	10963046
2R	10963419
2R	10963617
2R	10963815
2R	10964054
2R	10964238
2R	10964307
2R	10964598
2R	10964799
2R	10964865
2R	10964984
2R	10965086
2R	10965400
2R	10965432
2R	10965433
2R	10966454
2R	10966713
2R	10966788
2R	10966883
2R	10966886
2R	10967130
2R	10967836
2R	10967982
2R	10969420
2R	10969447
2R	10969579
2R	10969979
2R	10970111
2R	10970484
2R	10970650
2R	10970685
2R	10970870
2R	10970989
2R	10971347
2R	10971568
2R	10971654
2R	10971681
2R	10971708
2R	10971780
2R	10971849
2R	10971902
2R	10972268
2R	10972425
2R	10972618
2R	10972656
2R	10972855
2R	10973152
2R	10973235
2R	10973371
2R	10973415
2R	10973470
2R	10973644
2R	10973807
2R	10973856
2R	10973983
2R	10974255
2R	10974436
2R	10974517
2R	10974616
2R	10975040
2R	10975491
2R	10975681
2R	10976104
2R	10976384
2R	10976545
2R	10976645
2R	10976976
2R	10977001
2R	10977434
2R	10977471
2R	10977728
2R	10978246
2R	10978415
2R	10978498
2R	10978578
2R	10979008
2R	10979383
2R	10980059
2R	10980549
2R	10980634
2R	10981020
2R	10981046
2R	10981127
2R	10981264
2R	10981736
2R	10981917
2R	10982716
2R	10982790
2R	10982815
2R	10983493
2R	10983718
2R	10983877
2R	10984339
2R	10984501
2R	10984557
2R	10984558
2R	10984664
2R	10984784
2R	10984824
2R	10985338
2R	10986435
2R	10986476
2R	10986944
2R	10987082
2R	10987505
2R	10987883
2R	10988025
2R	10988474
2R	10988656
2R	10988807
2R	10989042
2R	10989158
2R	10989225
2R	10989420
2R	10989796
2R	10990409
2R	10990795
2R	10990830
2R	10991203
2R	10991389
2R	10991657
2R	10991718
2R	10991790
2R	10992158
2R	10992499
2R	10993389
2R	10993529
2R	10993560
2R	10993721
2R	10993960
2R	10994135
2R	10994402
2R	10994445
2R	10994455
2R	10994534
2R	10995182
2R	10995210
2R	10995403
2R	10995584
2R	10995664
2R	10995720
2R	10996078
2R	10997461
2R	10997508
2R	10997725
2R	10998060
2R	10998064
2R	10998177
2R	10998382
2R	10998738
2R	10998932
2R	10999007
2R	10999068
2R	10999335
2R	10999676
2R	11000594
2R	11001138
2R	11001245
2R	11001552
2R	11001684
2R	11001754
2R	11002147
2R	11002269
2R	11002276
2R	11002380
2R	11002662
2R	11003014
2R	11003851
2R	11004366
2R	11004373
2R	11005928
2R	11006024
2R	11006132
2R	11006200
2R	11006215
2R	11006516
2R	11006704
2R	11007098
2R	11007186
2R	11007268
2R	11007394
2R	11007593
2R	11007698
2R	11007735
2R	11007737
2R	11007914
2R	11008666
2R	11008737
2R	11008939
2R	11009099
2R	11009611
2R	11009651
2R	11009743
2R	11009809
2R	11010627
2R	11010644
2R	11011310
2R	11011506
2R	11011509
2R	11011823
2R	11012087
2R	11012116
2R	11012276
2R	11012341
2R	11012439
2R	11012639
2R	11012849
2R	11012976
2R	11014302
2R	11014763
2R	11015051
2R	11015366
2R	11015577
2R	11015957
2R	11016979
2R	11017041
2R	11017335
2R	11017343
2R	11018180
2R	11018540
2R	11018607
2R	11018790
2R	11018826
2R	11019148
2R	11019557
2R	11020117
2R	11020357
2R	11020398
2R	11020403
2R	11020879
2R	11020920
2R	11020950
2R	11021066
2R	11021099
2R	11021419
2R	11021941
2R	11021992
2R	11022347
2R	11022645
2R	11022677
2R	11022883
2R	11023469
2R	11023639
2R	11024080
2R	11024104
2R	11024374
2R	11024385
2R	11024487
2R	11024695
2R	11024817
2R	11025157
2R	11025198
2R	11025224
2R	11025659
2R	11026018
2R	11026170
2R	11026575
2R	11026904
2R	11027051
2R	11027526
2R	11027580
2R	11027651
2R	11028463
2R	11028551
2R	11028584
2R	11028667
2R	11029440
2R	11030230
2R	11030592
2R	11031172
2R	11031769
2R	11031842
2R	11032570
2R	11032759
2R	11032854
2R	11032880
2R	11033305
2R	11033472
2R	11033512
2R	11033658
2R	11033989
2R	11034365
2R	11034580
2R	11034655
2R	11034800
2R	11034989
2R	11035037
2R	11035114
2R	11035286
2R	11035431
2R	11035475
2R	11036016
2R	11036033
2R	11036082
2R	11036360
2R	11036704
2R	11037416
2R	11037529
2R	11037574
2R	11038519
2R	11038570
2R	11039152
2R	11039540
2R	11039599
2R	11039677
2R	11040028
2R	11040041
2R	11040208
2R	11040234
2R	11040304
2R	11040850
2R	11040874
2R	11041060
2R	11041234
2R	11041364
2R	11041941
2R	11042000
2R	11042144
2R	11042320
2R	11042385
2R	11042601
2R	11042694
2R	11042929
2R	11043302
2R	11043323
2R	11043350
2R	11043402
2R	11043555
2R	11043613
2R	11043639
2R	11043669
2R	11043681
2R	11044035
2R	11044246
2R	11044282
2R	11044472
2R	11044744
2R	11045015
2R	11045031
2R	11045379
2R	11045596
2R	11045759
2R	11046096
2R	11046132
2R	11046784
2R	11047292
2R	11047591
2R	11047594
2R	11047681
2R	11047717
2R	11047800
2R	11047874
2R	11048021
2R	11048122
2R	11048169
2R	11048573
2R	11048702
2R	11048823
2R	11049020
2R	11049133
2R	11049325
2R	11049379
2R	11049452
2R	11049959
2R	11050543
2R	11050780
2R	11050792
2R	11050967
2R	11051267
2R	11051325
2R	11051466
2R	11051534
2R	11051773
2R	11052091
2R	11052576
2R	11052665
2R	11052802
2R	11053748
2R	11053790
2R	11053848
2R	11053971
2R	11054056
2R	11054239
2R	11055086
2R	11055191
2R	11055308
2R	11055310
2R	11055342
2R	11055810
2R	11055863
2R	11056280
2R	11056558
2R	11057260
2R	11057633
2R	11058046
2R	11058136
2R	11058163
2R	11058265
2R	11058640
2R	11058811
2R	11058963
2R	11059030
2R	11059122
2R	11059228
2R	11059657
2R	11059779
2R	11059806
2R	11059826
2R	11059921
2R	11059927
2R	11060147
2R	11060356
2R	11060400
2R	11060636
2R	11061381
2R	11061655
2R	11061725
2R	11062153
2R	11062388
2R	11062482
2R	11062568
2R	11063337
2R	11063363
2R	11063499
2R	11063581
2R	11063925
2R	11064226
2R	11064673
2R	11064714
2R	11064948
2R	11065065
2R	11065201
2R	11065560
2R	11065945
2R	11066090
2R	11066466
2R	11066501
2R	11066757
2R	11067071
2R	11067086
2R	11067379
2R	11067731
2R	11067969
2R	11068134
2R	11068329
2R	11068338
2R	11068819
2R	11069047
2R	11069330
2R	11069507
2R	11069508
2R	11069773
2R	11069940
2R	11069970
2R	11070006
2R	11070901
2R	11071047
2R	11071575
2R	11071788
2R	11071908
2R	11071949
2R	11072430
2R	11073322
2R	11073347
2R	11073635
2R	11073996
2R	11074092
2R	11074180
2R	11074188
2R	11074570
2R	11074636
2R	11074721
2R	11074743
2R	11074890
2R	11075130
2R	11075199
2R	11075715
2R	11075763
2R	11076422
2R	11076444
2R	11076643
2R	11076978
2R	11077356
2R	11077577
2R	11077670
2R	11078008
2R	11078084
2R	11078714
2R	11078775
2R	11078845
2R	11079049
2R	11079116
2R	11079561
2R	11079815
2R	11080333
2R	11080401
2R	11080435
2R	11080567
2R	11080634
2R	11080809
2R	11080826
2R	11080832
2R	11081118
2R	11081529
2R	11081797
2R	11081975
2R	11083291
2R	11083770
2R	11084106
2R	11084245
2R	11084250
2R	11084253
2R	11084640
2R	11085123
2R	11085347
2R	11086296
2R	11086586
2R	11086989
2R	11087056
2R	11087109
2R	11087149
2R	11087489
2R	11087540
2R	11087935
2R	11088023
2R	11088175
2R	11088660
2R	11088702
2R	11088788
2R	11088871
2R	11089239
2R	11089386
2R	11089939
2R	11090012
2R	11090150
2R	11090404
2R	11090760
2R	11090874
2R	11091172
2R	11091289
2R	11091748
2R	11091905
2R	11091929
2R	11092201
2R	11092631
2R	11092806
2R	11092903
2R	11093128
2R	11093209
2R	11093486
2R	11093592
2R	11093600
2R	11093796
2R	11093902
2R	11094015
2R	11094064
2R	11094360
2R	11094402
2R	11094496
2R	11094502
2R	11094550
2R	11094571
2R	11094768
2R	11095072
2R	11095142
2R	11095213
2R	11096249
2R	11096252
2R	11096663
2R	11096682
2R	11096817
2R	11097076
2R	11097150
2R	11097207
2R	11097222
2R	11097225
2R	11097286
2R	11097473
2R	11097584
2R	11097887
2R	11097938
2R	11098017
2R	11099056
2R	11099102
2R	11099133
2R	11099615
2R	11099992
2R	11100167
2R	11100194
2R	11100324
2R	11100412
2R	11100454
2R	11101755
2R	11101797
2R	11101938
2R	11102978
2R	11103562
2R	11103888
2R	11103914
2R	11103992
2R	11104121
2R	11104430
2R	11104852
2R	11105661
2R	11105883
2R	11105922
2R	11107423
2R	11107565
2R	11107645
2R	11107693
2R	11107755
2R	11107855
2R	11107930
2R	11107973
2R	11108015
2R	11108049
2R	11108260
2R	11108417
2R	11108480
2R	11108541
2R	11108666
2R	11109065
2R	11109373
2R	11109474
2R	11109527
2R	11109568
2R	11110191
2R	11110865
2R	11111632
2R	11111797
2R	11111859
2R	11112141
2R	11112832
2R	11112988
2R	11113223
2R	11113682
2R	11113934
2R	11113982
2R	11114078
2R	11114435
2R	11114677
2R	11114680
2R	11114966
2R	11115084
2R	11115372
2R	11115505
2R	11115568
2R	11116150
2R	11116385
2R	11116976
2R	11117671
2R	11117694
2R	11117965
2R	11118099
2R	11118354
2R	11118401
2R	11118859
2R	11118867
2R	11119942
2R	11120589
2R	11120757
2R	11121235
2R	11121910
2R	11122262
2R	11122481
2R	11122515
2R	11123184
2R	11123329
2R	11123380
2R	11123841
2R	11123860
2R	11125640
2R	11126015
2R	11126935
2R	11127337
2R	11127588
2R	11127978
2R	11128303
2R	11128574
2R	11128988
2R	11129135
2R	11129950
2R	11130008
2R	11130657
2R	11130665
2R	11131464
2R	11131628
2R	11132207
2R	11133148
2R	11134029
2R	11134204
2R	11134256
2R	11134927
2R	11135021
2R	11136020
2R	11136282
2R	11136539
2R	11136611
2R	11136756
2R	11137154
2R	11137428
2R	11137770
2R	11137815
2R	11137885
2R	11138179
2R	11138187
2R	11138334
2R	11138653
2R	11139728
2R	11140160
2R	11140192
2R	11140793
2R	11141126
2R	11141409
2R	11141822
2R	11142032
2R	11142169
2R	11142562
2R	11142829
2R	11143086
2R	11143390
2R	11143489
2R	11143547
2R	11143964
2R	11143967
2R	11144005
2R	11144143
2R	11144318
2R	11144412
2R	11144428
2R	11144810
2R	11144889
2R	11145597
2R	11145766
2R	11145781
2R	11146146
2R	11146386
2R	11146632
2R	11146803
2R	11146963
2R	11147556
2R	11147832
2R	11147957
2R	11148089
2R	11148148
2R	11148172
2R	11148411
2R	11148916
2R	11149647
2R	11149888
2R	11150352
2R	11150620
2R	11151005
2R	11151256
2R	11151984
2R	11152391
2R	11152447
2R	11152658
2R	11152862
2R	11153167
2R	11153239
2R	11153455
2R	11153688
2R	11153785
2R	11154283
2R	11154481
2R	11154599
2R	11154815
2R	11155121
2R	11155230
2R	11155255
2R	11155260
2R	11155321
2R	11155666
2R	11155718
2R	11156869
2R	11157969
2R	11158826
2R	11159842
2R	11159907
2R	11159950
2R	11159953
2R	11160133
2R	11160468
2R	11161086
2R	11161417
2R	11161514
2R	11161540
2R	11161641
2R	11161686
2R	11161810
2R	11162133
2R	11162382
2R	11162457
2R	11162512
2R	11162629
2R	11162664
2R	11162711
2R	11162862
2R	11162878
2R	11163455
2R	11163460
2R	11163641
2R	11163687
2R	11163707
2R	11163733
2R	11163780
2R	11163961
2R	11164374
2R	11164386
2R	11164407
2R	11164985
2R	11165690
2R	11165848
2R	11166348
2R	11166619
2R	11166992
2R	11167130
2R	11167314
2R	11167534
2R	11167567
2R	11167575
2R	11168207
2R	11168346
2R	11168766
2R	11169126
2R	11169172
2R	11169406
2R	11169568
2R	11169729
2R	11169959
2R	11169963
2R	11170061
2R	11170374
2R	11170541
2R	11170554
2R	11170592
2R	11170843
2R	11170853
2R	11170911
2R	11170957
2R	11171008
2R	11171508
2R	11171784
2R	11172054
2R	11172510
2R	11172534
2R	11173157
2R	11173260
2R	11173725
2R	11173784
2R	11173906
2R	11173930
2R	11174324
2R	11175194
2R	11175336
2R	11175697
2R	11175932
2R	11176150
2R	11176164
2R	11176260
2R	11176273
2R	11176436
2R	11176503
2R	11176756
2R	11176948
2R	11177407
2R	11177682
2R	11177763
2R	11177809
2R	11178029
2R	11178083
2R	11178831
2R	11179129
2R	11179438
2R	11180175
2R	11180620
2R	11180703
2R	11180770
2R	11181237
2R	11181271
2R	11181402
2R	11181594
2R	11181908
2R	11181949
2R	11182011
2R	11183176
2R	11183199
2R	11183203
2R	11183406
2R	11183412
2R	11183425
2R	11183689
2R	11183800
2R	11184086
2R	11184652
2R	11184777
2R	11184802
2R	11185044
2R	11185685
2R	11185924
2R	11186773
2R	11186958
2R	11187185
2R	11187220
2R	11187222
2R	11187231
2R	11187357
2R	11187531
2R	11187989
2R	11188055
2R	11188308
2R	11188396
2R	11188562
2R	11188621
2R	11188941
2R	11189152
2R	11189517
2R	11189518
2R	11189631
2R	11190219
2R	11190722
2R	11190816
2R	11191481
2R	11191493
2R	11191795
2R	11191904
2R	11192040
2R	11192500
2R	11192574
2R	11192672
2R	11192679
2R	11192682
2R	11193060
2R	11440764
2R	11440772
2R	11440919
2R	11441705
2R	11441794
2R	11441887
2R	11442126
2R	11442207
2R	11442276
2R	11442292
2R	11442671
2R	11460026
2R	11460029
2R	11460653
2R	11461127
2R	11461375
2R	11461454
2R	11461680
2R	11461709
2R	11462574
2R	11462698
2R	11462968
2R	11463098
2R	11463193
2R	11463319
2R	11463539
2R	11463640
2R	11463906
2R	11464694
2R	11464914
2R	11465103
2R	11465276
2R	11465614
2R	11465706
2R	11465875
2R	11465966
